ORDER_NUMBER|LINE_STATUS|PRODUCT_NUMBER|ORDERED_PIECES|SHIPPED_PIECES|BILL_OF_LADING
order-430|Closed|product-116|1234|1234|bill-number
order-431|Closed|product-116|1|0|
order-432|Closed|product-116|4000|1200|12
order-432|Open|product-116|4000|2000|
order-433|Closed|product-116|4000|1200|1235
order-433|Closed|product-116|4000|2800|344
order-434|Open|product-116|4000|1000|543543543
order-434|Closed|product-116|4000|2800|543543
order-435|Closed|product-549|1234|1234|bill-number
order-436|Closed|product-549|1|0|
order-437|Closed|product-549|4000|1200|12
order-437|Open|product-549|4000|2000|
order-438|Closed|product-549|4000|1200|1235
order-438|Closed|product-549|4000|2800|344
order-439|Open|product-549|4000|1000|543543543
order-439|Closed|product-549|4000|2800|543543
order-440|Closed|product-905|1234|1234|bill-number
order-441|Closed|product-905|1|0|
order-442|Closed|product-905|4000|1200|12
order-442|Open|product-905|4000|2000|
order-443|Closed|product-905|4000|1200|1235
order-443|Closed|product-905|4000|2800|344
order-444|Open|product-905|4000|1000|543543543
order-444|Closed|product-905|4000|2800|543543
order-445|Closed|product-600|1234|1234|bill-number
order-446|Closed|product-600|1|0|
order-447|Closed|product-600|4000|1200|12
order-447|Open|product-600|4000|2000|
order-448|Closed|product-600|4000|1200|1235
order-448|Closed|product-600|4000|2800|344
order-449|Open|product-600|4000|1000|543543543
order-449|Closed|product-600|4000|2800|543543
order-450|Closed|product-161|1234|1234|bill-number
order-451|Closed|product-161|1|0|
order-452|Closed|product-161|4000|1200|12
order-452|Open|product-161|4000|2000|
order-453|Closed|product-161|4000|1200|1235
order-453|Closed|product-161|4000|2800|344
order-454|Open|product-161|4000|1000|543543543
order-454|Closed|product-161|4000|2800|543543
order-455|Closed|product-136|1234|1234|bill-number
order-456|Closed|product-136|1|0|
order-457|Closed|product-136|4000|1200|12
order-457|Open|product-136|4000|2000|
order-458|Closed|product-136|4000|1200|1235
order-458|Closed|product-136|4000|2800|344
order-459|Open|product-136|4000|1000|543543543
order-459|Closed|product-136|4000|2800|543543
order-460|Closed|product-727|1234|1234|bill-number
order-461|Closed|product-727|1|0|
order-462|Closed|product-727|4000|1200|12
order-462|Open|product-727|4000|2000|
order-463|Closed|product-727|4000|1200|1235
order-463|Closed|product-727|4000|2800|344
order-464|Open|product-727|4000|1000|543543543
order-464|Closed|product-727|4000|2800|543543
order-465|Closed|product-616|1234|1234|bill-number
order-466|Closed|product-616|1|0|
order-467|Closed|product-616|4000|1200|12
order-467|Open|product-616|4000|2000|
order-468|Closed|product-616|4000|1200|1235
order-468|Closed|product-616|4000|2800|344
order-469|Open|product-616|4000|1000|543543543
order-469|Closed|product-616|4000|2800|543543
order-470|Closed|product-673|1234|1234|bill-number
order-471|Closed|product-673|1|0|
order-472|Closed|product-673|4000|1200|12
order-472|Open|product-673|4000|2000|
order-473|Closed|product-673|4000|1200|1235
order-473|Closed|product-673|4000|2800|344
order-474|Open|product-673|4000|1000|543543543
order-474|Closed|product-673|4000|2800|543543
order-475|Closed|product-729|1234|1234|bill-number
order-476|Closed|product-729|1|0|
order-477|Closed|product-729|4000|1200|12
order-477|Open|product-729|4000|2000|
order-478|Closed|product-729|4000|1200|1235
order-478|Closed|product-729|4000|2800|344
order-479|Open|product-729|4000|1000|543543543
order-479|Closed|product-729|4000|2800|543543
order-480|Closed|product-428|1234|1234|bill-number
order-481|Closed|product-428|1|0|
order-482|Closed|product-428|4000|1200|12
order-482|Open|product-428|4000|2000|
order-483|Closed|product-428|4000|1200|1235
order-483|Closed|product-428|4000|2800|344
order-484|Open|product-428|4000|1000|543543543
order-484|Closed|product-428|4000|2800|543543
order-485|Closed|product-315|1234|1234|bill-number
order-486|Closed|product-315|1|0|
order-487|Closed|product-315|4000|1200|12
order-487|Open|product-315|4000|2000|
order-488|Closed|product-315|4000|1200|1235
order-488|Closed|product-315|4000|2800|344
order-489|Open|product-315|4000|1000|543543543
order-489|Closed|product-315|4000|2800|543543
order-490|Closed|product-517|1234|1234|bill-number
order-491|Closed|product-517|1|0|
order-492|Closed|product-517|4000|1200|12
order-492|Open|product-517|4000|2000|
order-493|Closed|product-517|4000|1200|1235
order-493|Closed|product-517|4000|2800|344
order-494|Open|product-517|4000|1000|543543543
order-494|Closed|product-517|4000|2800|543543
order-495|Closed|product-400|1234|1234|bill-number
order-496|Closed|product-400|1|0|
order-497|Closed|product-400|4000|1200|12
order-497|Open|product-400|4000|2000|
order-498|Closed|product-400|4000|1200|1235
order-498|Closed|product-400|4000|2800|344
order-499|Open|product-400|4000|1000|543543543
order-499|Closed|product-400|4000|2800|543543
order-500|Closed|product-48|1234|1234|bill-number
order-501|Closed|product-48|1|0|
order-502|Closed|product-48|4000|1200|12
order-502|Open|product-48|4000|2000|
order-503|Closed|product-48|4000|1200|1235
order-503|Closed|product-48|4000|2800|344
order-504|Open|product-48|4000|1000|543543543
order-504|Closed|product-48|4000|2800|543543
order-505|Closed|product-920|1234|1234|bill-number
order-506|Closed|product-920|1|0|
order-507|Closed|product-920|4000|1200|12
order-507|Open|product-920|4000|2000|
order-508|Closed|product-920|4000|1200|1235
order-508|Closed|product-920|4000|2800|344
order-509|Open|product-920|4000|1000|543543543
order-509|Closed|product-920|4000|2800|543543
order-510|Closed|product-869|1234|1234|bill-number
order-511|Closed|product-869|1|0|
order-512|Closed|product-869|4000|1200|12
order-512|Open|product-869|4000|2000|
order-513|Closed|product-869|4000|1200|1235
order-513|Closed|product-869|4000|2800|344
order-514|Open|product-869|4000|1000|543543543
order-514|Closed|product-869|4000|2800|543543
order-515|Closed|product-591|1234|1234|bill-number
order-516|Closed|product-591|1|0|
order-517|Closed|product-591|4000|1200|12
order-517|Open|product-591|4000|2000|
order-518|Closed|product-591|4000|1200|1235
order-518|Closed|product-591|4000|2800|344
order-519|Open|product-591|4000|1000|543543543
order-519|Closed|product-591|4000|2800|543543
order-520|Closed|product-639|1234|1234|bill-number
order-521|Closed|product-639|1|0|
order-522|Closed|product-639|4000|1200|12
order-522|Open|product-639|4000|2000|
order-523|Closed|product-639|4000|1200|1235
order-523|Closed|product-639|4000|2800|344
order-524|Open|product-639|4000|1000|543543543
order-524|Closed|product-639|4000|2800|543543
order-525|Closed|product-917|1234|1234|bill-number
order-526|Closed|product-917|1|0|
order-527|Closed|product-917|4000|1200|12
order-527|Open|product-917|4000|2000|
order-528|Closed|product-917|4000|1200|1235
order-528|Closed|product-917|4000|2800|344
order-529|Open|product-917|4000|1000|543543543
order-529|Closed|product-917|4000|2800|543543
order-530|Closed|product-945|1234|1234|bill-number
order-531|Closed|product-945|1|0|
order-532|Closed|product-945|4000|1200|12
order-532|Open|product-945|4000|2000|
order-533|Closed|product-945|4000|1200|1235
order-533|Closed|product-945|4000|2800|344
order-534|Open|product-945|4000|1000|543543543
order-534|Closed|product-945|4000|2800|543543
order-535|Closed|product-68|1234|1234|bill-number
order-536|Closed|product-68|1|0|
order-537|Closed|product-68|4000|1200|12
order-537|Open|product-68|4000|2000|
order-538|Closed|product-68|4000|1200|1235
order-538|Closed|product-68|4000|2800|344
order-539|Open|product-68|4000|1000|543543543
order-539|Closed|product-68|4000|2800|543543
order-540|Closed|product-373|1234|1234|bill-number
order-541|Closed|product-373|1|0|
order-542|Closed|product-373|4000|1200|12
order-542|Open|product-373|4000|2000|
order-543|Closed|product-373|4000|1200|1235
order-543|Closed|product-373|4000|2800|344
order-544|Open|product-373|4000|1000|543543543
order-544|Closed|product-373|4000|2800|543543
order-545|Closed|product-720|1234|1234|bill-number
order-546|Closed|product-720|1|0|
order-547|Closed|product-720|4000|1200|12
order-547|Open|product-720|4000|2000|
order-548|Closed|product-720|4000|1200|1235
order-548|Closed|product-720|4000|2800|344
order-549|Open|product-720|4000|1000|543543543
order-549|Closed|product-720|4000|2800|543543
order-550|Closed|product-631|1234|1234|bill-number
order-551|Closed|product-631|1|0|
order-552|Closed|product-631|4000|1200|12
order-552|Open|product-631|4000|2000|
order-553|Closed|product-631|4000|1200|1235
order-553|Closed|product-631|4000|2800|344
order-554|Open|product-631|4000|1000|543543543
order-554|Closed|product-631|4000|2800|543543
order-555|Closed|product-709|1234|1234|bill-number
order-556|Closed|product-709|1|0|
order-557|Closed|product-709|4000|1200|12
order-557|Open|product-709|4000|2000|
order-558|Closed|product-709|4000|1200|1235
order-558|Closed|product-709|4000|2800|344
order-559|Open|product-709|4000|1000|543543543
order-559|Closed|product-709|4000|2800|543543
order-560|Closed|product-72|1234|1234|bill-number
order-561|Closed|product-72|1|0|
order-562|Closed|product-72|4000|1200|12
order-562|Open|product-72|4000|2000|
order-563|Closed|product-72|4000|1200|1235
order-563|Closed|product-72|4000|2800|344
order-564|Open|product-72|4000|1000|543543543
order-564|Closed|product-72|4000|2800|543543
order-565|Closed|product-299|1234|1234|bill-number
order-566|Closed|product-299|1|0|
order-567|Closed|product-299|4000|1200|12
order-567|Open|product-299|4000|2000|
order-568|Closed|product-299|4000|1200|1235
order-568|Closed|product-299|4000|2800|344
order-569|Open|product-299|4000|1000|543543543
order-569|Closed|product-299|4000|2800|543543
order-570|Closed|product-513|1234|1234|bill-number
order-571|Closed|product-513|1|0|
order-572|Closed|product-513|4000|1200|12
order-572|Open|product-513|4000|2000|
order-573|Closed|product-513|4000|1200|1235
order-573|Closed|product-513|4000|2800|344
order-574|Open|product-513|4000|1000|543543543
order-574|Closed|product-513|4000|2800|543543
order-575|Closed|product-223|1234|1234|bill-number
order-576|Closed|product-223|1|0|
order-577|Closed|product-223|4000|1200|12
order-577|Open|product-223|4000|2000|
order-578|Closed|product-223|4000|1200|1235
order-578|Closed|product-223|4000|2800|344
order-579|Open|product-223|4000|1000|543543543
order-579|Closed|product-223|4000|2800|543543
order-580|Closed|product-181|1234|1234|bill-number
order-581|Closed|product-181|1|0|
order-582|Closed|product-181|4000|1200|12
order-582|Open|product-181|4000|2000|
order-583|Closed|product-181|4000|1200|1235
order-583|Closed|product-181|4000|2800|344
order-584|Open|product-181|4000|1000|543543543
order-584|Closed|product-181|4000|2800|543543
order-585|Closed|product-215|1234|1234|bill-number
order-586|Closed|product-215|1|0|
order-587|Closed|product-215|4000|1200|12
order-587|Open|product-215|4000|2000|
order-588|Closed|product-215|4000|1200|1235
order-588|Closed|product-215|4000|2800|344
order-589|Open|product-215|4000|1000|543543543
order-589|Closed|product-215|4000|2800|543543
order-590|Closed|product-881|1234|1234|bill-number
order-591|Closed|product-881|1|0|
order-592|Closed|product-881|4000|1200|12
order-592|Open|product-881|4000|2000|
order-593|Closed|product-881|4000|1200|1235
order-593|Closed|product-881|4000|2800|344
order-594|Open|product-881|4000|1000|543543543
order-594|Closed|product-881|4000|2800|543543
order-595|Closed|product-90|1234|1234|bill-number
order-596|Closed|product-90|1|0|
order-597|Closed|product-90|4000|1200|12
order-597|Open|product-90|4000|2000|
order-598|Closed|product-90|4000|1200|1235
order-598|Closed|product-90|4000|2800|344
order-599|Open|product-90|4000|1000|543543543
order-599|Closed|product-90|4000|2800|543543
order-600|Closed|product-311|1234|1234|bill-number
order-601|Closed|product-311|1|0|
order-602|Closed|product-311|4000|1200|12
order-602|Open|product-311|4000|2000|
order-603|Closed|product-311|4000|1200|1235
order-603|Closed|product-311|4000|2800|344
order-604|Open|product-311|4000|1000|543543543
order-604|Closed|product-311|4000|2800|543543
order-605|Closed|product-126|1234|1234|bill-number
order-606|Closed|product-126|1|0|
order-607|Closed|product-126|4000|1200|12
order-607|Open|product-126|4000|2000|
order-608|Closed|product-126|4000|1200|1235
order-608|Closed|product-126|4000|2800|344
order-609|Open|product-126|4000|1000|543543543
order-609|Closed|product-126|4000|2800|543543
order-610|Closed|product-95|1234|1234|bill-number
order-611|Closed|product-95|1|0|
order-612|Closed|product-95|4000|1200|12
order-612|Open|product-95|4000|2000|
order-613|Closed|product-95|4000|1200|1235
order-613|Closed|product-95|4000|2800|344
order-614|Open|product-95|4000|1000|543543543
order-614|Closed|product-95|4000|2800|543543
order-615|Closed|product-954|1234|1234|bill-number
order-616|Closed|product-954|1|0|
order-617|Closed|product-954|4000|1200|12
order-617|Open|product-954|4000|2000|
order-618|Closed|product-954|4000|1200|1235
order-618|Closed|product-954|4000|2800|344
order-619|Open|product-954|4000|1000|543543543
order-619|Closed|product-954|4000|2800|543543
order-620|Closed|product-715|1234|1234|bill-number
order-621|Closed|product-715|1|0|
order-622|Closed|product-715|4000|1200|12
order-622|Open|product-715|4000|2000|
order-623|Closed|product-715|4000|1200|1235
order-623|Closed|product-715|4000|2800|344
order-624|Open|product-715|4000|1000|543543543
order-624|Closed|product-715|4000|2800|543543
order-625|Closed|product-882|1234|1234|bill-number
order-626|Closed|product-882|1|0|
order-627|Closed|product-882|4000|1200|12
order-627|Open|product-882|4000|2000|
order-628|Closed|product-882|4000|1200|1235
order-628|Closed|product-882|4000|2800|344
order-629|Open|product-882|4000|1000|543543543
order-629|Closed|product-882|4000|2800|543543
order-630|Closed|product-645|1234|1234|bill-number
order-631|Closed|product-645|1|0|
order-632|Closed|product-645|4000|1200|12
order-632|Open|product-645|4000|2000|
order-633|Closed|product-645|4000|1200|1235
order-633|Closed|product-645|4000|2800|344
order-634|Open|product-645|4000|1000|543543543
order-634|Closed|product-645|4000|2800|543543
order-635|Closed|product-668|1234|1234|bill-number
order-636|Closed|product-668|1|0|
order-637|Closed|product-668|4000|1200|12
order-637|Open|product-668|4000|2000|
order-638|Closed|product-668|4000|1200|1235
order-638|Closed|product-668|4000|2800|344
order-639|Open|product-668|4000|1000|543543543
order-639|Closed|product-668|4000|2800|543543
order-640|Closed|product-268|1234|1234|bill-number
order-641|Closed|product-268|1|0|
order-642|Closed|product-268|4000|1200|12
order-642|Open|product-268|4000|2000|
order-643|Closed|product-268|4000|1200|1235
order-643|Closed|product-268|4000|2800|344
order-644|Open|product-268|4000|1000|543543543
order-644|Closed|product-268|4000|2800|543543
order-645|Closed|product-397|1234|1234|bill-number
order-646|Closed|product-397|1|0|
order-647|Closed|product-397|4000|1200|12
order-647|Open|product-397|4000|2000|
order-648|Closed|product-397|4000|1200|1235
order-648|Closed|product-397|4000|2800|344
order-649|Open|product-397|4000|1000|543543543
order-649|Closed|product-397|4000|2800|543543
order-650|Closed|product-209|1234|1234|bill-number
order-651|Closed|product-209|1|0|
order-652|Closed|product-209|4000|1200|12
order-652|Open|product-209|4000|2000|
order-653|Closed|product-209|4000|1200|1235
order-653|Closed|product-209|4000|2800|344
order-654|Open|product-209|4000|1000|543543543
order-654|Closed|product-209|4000|2800|543543
